Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL
PID111,"Tecno Camon 20 RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable","Rs. 48,880",5,Tecno,"BuildOSAndroid 13 OS UIHIOS 13 Dimensions162.7 x 75.9 x 7.8 mm WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsPredawn Black, Glacier Glow, Serenity Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek MT6769Z Helio G85 (12nm) GPUMali-G52 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) MemoryBuilt-in128/256GB Built-in, 8GB RAM CardmicroSD Card, (dedicated slot) CameraMainTriple Camera: 64 MP, f/1.7, 26mm (wide), 1/1.7"", PDAF + 2 MP, f/2.4, (depth) + QVG FeaturesGeo-tagging, Face detection, Panorama, HDR, Video (1080p@30fps) Front32 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/eAAC+/FLAC player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraPhoto/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 33W wired
Build Android 13 OS  
HIOS 13  
162.7 x 75.9 x 7.8 mm  
N/A  
Dual Sim, Dual Standby (Nano-SIM)  
Predawn Black, Glacier Glow, Serenity Blue  
Frequency SIM1: GSM 850 / 900 / 1800 / 1900SIM2: GSM 850 / 900 / 1800 / 1900  
HSDPA 850 / 900 / 1900 / 2100  
LTE band 1(2100), 2(1900), 3(1800), 4(1700/2100), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500)  
Processor Octa-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
Mediatek MT6769Z Helio G85 (12nm)  
Mali-G52 MC2  
Display AMOLED Capacitive Touchscreen, Multitouch  
6.67 Inches  
1080 x 2400 Pixels (~395 PPI)  
VIEW MORE",https://www.daraz.pk/products/20-8-gb-256-gb-32-mp-64-mp-2-mp-ai-5000-mah-i428099701-s2035165891.html?search=1
PID112,"Oppo A37 – Dual Sim Approved – 2Gb Ram Mobile - Phone Only (No Charger, Box and Accessories Included)","Rs. 9,996",0,Oppo,"Dimensions: 143.1 x 71 x 7.7 mm (5.63 x 2.80 x 0.30 in)
Weight: 136 grams
Build: Aluminum frame
SIM Card: Dual SIM (Nano-SIM, dual stand-by)
Type: IPS LCD capacitive touchscreen
Size: 5.0 inches
Resolution: 720 x 1280 pixels
Multitouch: Yes
Operating System: Android 5.1 (Lollipop) with ColorOS 3.0
Chipset: Qualcomm MSM8916 Snapdragon 410
CPU: Quad-core 1.2 GHz Cortex-A53
GPU: Adreno 306
RAM: 2 GB
Internal Storage: 16 GB
Expandable Storage: microSD, up to 256 GB (dedicated slot)
Rear Camera: 8 MP, f/2.2, autofocus, LED flash
Features: Geo-tagging, touch focus, face detection, HDR, panorama
Video: 1080p@30fps
Front Camera: 5 MP, f/2.4
Alert types: Vibration; MP3, WAV ringtones
3.5mm jack: Yes
Active noise cancellation with dedicated mic
WLAN: Wi-Fi 802.11 b/g/n, hotspot
Bluetooth: 4.0, A2DP
GPS: Yes, with A-GPS
Radio: FM radio
USB: microUSB 2.0, USB On-The-Go
Technology: GSM / HSPA / LTE
2G Bands: GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2
3G Bands: HSDPA 850 / 900 / 2100
4G Bands: LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 41(2500)
Type: Non-removable Li-Ion 2630 mAh battery
Accelerometer, proximity, compass
Here are some key specifications and features of the Oppo A37:
1.    Display: The Oppo A37 features a 5.0-inch IPS LCD capacitive touchscreen with a resolution of 720 x 1280 pixels. This provides a decent viewing experience for its size.
2.    Performance: It is powered by a quad-core Qualcomm Snapdragon 410 processor and comes with 2GB of RAM. it can handle everyday tasks and some light gaming.
3.    Storage: The device typically comes with 16GB of internal storage, which can be expanded using a microSD card.
4.    Camera: The Oppo A37 sports an 8-megapixel primary camera on the rear and a 5-megapixel front camera for selfies. Oppo has often marketed its smartphones with a focus on camera capabilities, and this model is no exception.
5.    Connectivity: The Oppo A37 supports 4G LTE, Wi-Fi, Bluetooth, and GPS. It uses a micro USB port for charging and data transfer.
6.    Build and Design: The device has a slim and lightweight design, making it easy to handle. It features a metal frame for added durability.
7.    Audio: It features Dirac Sound, which is supposed to provide enhanced audio quality.
Specifications of Oppo A37 – Dual Sim Approved – 2Gb Ram Mobile - Phone Only (No Charger, Box and Accessories Included)
VIEW MORE",https://www.daraz.pk/products/oppo-a37-dual-sim-approved-2gb-ram-mobile-phone-only-no-charger-box-and-accessories-included-i439325276-s2126522354.html?search=1
PID113,Tecno Pova 5 Pro 5G 8GB Ram 256GB Rom 5000mAh Battery With 68W Charging,"Rs. 58,599",0,Tecno,"BuildOSAndroid 13 OS UIHIOS 13 Dimensions168.5 x 76.5 x 9 mm Weight220 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsDark Illusion, Silver Fantasy, Free Fire Edition Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE 5G BandSA/NSA ProcessorCPUOcta-core (2 x 2.4 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek Dimensity 6080 (6 nm) GPUMali-G57 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.78 Inches Resolution1080 x 2460 Pixels (~396 PPI) Extra Features120Hz, 580 nits (peak) MemoryBuilt-in128/256GB Built-in, 8GB RAM CardUnspecified CameraMainDual Camera: 50 MP, (wide), PDAF + 0.08 MP, (depth), Dual LED Flash FeaturesPanorama, HDR, Video (1440p@30fps, 1080p@30fps) Front16 MP, LED Flash, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.1 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0 NFCYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A, 5G capable FeaturesSensorsAccelerometer, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraPhoto/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - 68W wired, 50% in 21 min, 50% in 15 min (advertised)
Build OS Android 13 OS  
UI HIOS 13  
Dimensions 168.5 x 76.5 x 9 mm  
Weight 220 g  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Dark Illusion, Silver Fantasy, Free Fire Edition  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE  
5G Band SA/NSA  
Processor CPU Octa-core (2 x 2.4 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  
Chipset Mediatek Dimensity 6080 (6 nm)  
GPU Mali-G57 MC2  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.78 Inches  
VIEW MORE",https://www.daraz.pk/products/5-5g-8gb-256gb-68w-i438890348-s2124708488.html?search=1
PID114, , ,0, , ,https://www.daraz.pk/products/2023-4gb-3gb-64gb-5000mah-i410868665-s1966011658.html?search=1
PID115,"SPARX NEO 7 MOBILE 3GB RAM 64GB ROM , TRIPLE CAMERA , 5000 mAh BATTERY , ONE YEAR BRAND WARRANTY , PTA APPROVED","Rs. 19,999",4.7,SPARX,"Sparx has launched the new Neo 7 series recently in local markets.
So today we are going to talk about some of the amazing and exciting features of this brand new Sparx's Neo 7.
Due to the reasonable prices and more advanced features of this series, it will be able to perform very well in comparison to its competitors.
The Neo 7 series comes with a powerful processor, a large screen, a long-lasting battery, and an improved camera.
It also has an intuitive user interface and a sleek design, making it an attractive choice for buyers.
It has the latest features and technology that make it stand out from its competitors.
Firstly, Sparx Neo 7's a larger 6.15 inch Cosmos waterdrop display which is capable of supporting resolutions up to HD. Due to this massive screen size, the phone has a very attractive appearance.
Secondly, this Sparx Neo 7 offers a triple camera setup of 13 MP + CIF + CIF sensors, as well as a 5 MP selfie camera, so you can capture your beautiful moments when you are out and about.
Aside from this, the Neo 7's one of the most powerful and well-known MediaTek Helio G25 processors in order to be able to load and run large applications with ease. With only one charge, Sparx Neo's 7 will last all day on just one charge thanks to its large 5000mAh battery cell which provides a lot of power and will last all day long. Moreover, it also features 3 GB of RAM, 64 GB of internal memory and one memory card slot dedicated to the use of memory cards.
Sparx Neo 7 detailed specifications
Build OS Android 12 OS  
Dimensions 164.6 x 75.8 x 9.2mm  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Various  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE  
Processor CPU 2.0 Ghz Octa Core  
Chipset MediaTek Helio G25  
GPU PowerVR GE8322  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.15 Inches  
Resolution 720 x 1600 Pixels (~285 PPI)  
Memory Built-in 64GB Built-in, 3GB RAM  
Card microSD Card, (supports up to 256GB)  
Camera Main Triple Camera: 13 MP + CIF + CIF , LED Flash  
Features Ge-tagging, Phase detection, Panorama, HDR, Video  
Front 5 MP  
VIEW MORE",https://www.daraz.pk/products/sparx-neo-7-mobile-3gb-ram-64gb-rom-triple-camera-5000-mah-battery-one-year-brand-warranty-pta-approved-i409152461-s1961243251.html?search=1
PID116,"[Phone Only] Oppo A57 - 5.2"" HD Display - 3GB RAM - 32GB ROM - Dual Sim - Official PTA Approved (No Charger, Box and Accessories Not Included - Mix Color)","Rs. 13,999",4.2,[Phone,"KIT Only (Charger, Box, and Accessories Not Included)
OS Android 6 (Marshmallow), ColorOS 3
Chipset Qualcomm MSM8940 Snapdragon 435 (28 nm)
CPU Octa-core 1.4 GHz Cortex-A53
Internal/Memory 32GB Internal - 3GB RAM
Type Li-Ion 2900 mAh, non-removable
Mix Colors, Means will dispatch whichever is in the best condition.
A57
Unstoppable Selfies
VIEW MORE",https://www.daraz.pk/products/a57-52-hd-3gb-32gb-pta-i207690005-s1412642190.html?search=1
PID117, , ,0, , ,https://www.daraz.pk/products/12-8-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i436234825-s2094895832.html?search=1
PID118,"Xiaomi Redmi Note 12 RAM 8 GB ROM 128 Front Camera 13 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 51,999",4.9,Xiaomi,"General FeaturesRelease Date2023-05-10SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions165.66 x 75.96 x 7.85 mmPhone Weight183.5gOperating SystemMIUI 14 based on Android 13DisplayScreen Size6.67 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED Capacitive Touchscreen, MultitouchScreen ProtectionCorning Gorilla Glass 3MemoryInternal Memory128 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorQualcomm Snapdragon 685 (6nm)GPUAdreno 610BatteryTypeLi-Po 5000 mAh, non-removableCameraFront Camera13 MPFront Flash LightNoFront Video Recording1080p@30fpsBack Flash LightYesBack Camera50 MP + 8 MP + 2 MPBack Video Recording1080p@30fpsConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioNoWiFiYesNFCNo
2023-05-10
Hybrid Dual SIM (Nano-SIM, dual stand-by)
165.66 x 75.96 x 7.85 mm
183.5g
MIUI 14 based on Android 13
6.67 inches
1080 x 2400 pixels
AMOLED Capacitive Touchscreen, Multitouch
Corning Gorilla Glass 3
128 GB
8 GB
microSDXC (uses shared SIM slot)
Qualcomm Snapdragon 685 (6nm)
Adreno 610
Li-Po 5000 mAh, non-removable
13 MP
No
1080p@30fps
Yes
50 MP + 8 MP + 2 MP
1080p@30fps
Yes
Yes
Yes
VIEW MORE",https://www.daraz.pk/products/12-8-gb-128-13-mp-50-mp-8-mp-2-mp-5000-mah-i421174278-s1988560913.html?search=1
PID119, , ,0, , ,https://www.daraz.pk/products/12-8-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i433510735-s2080999422.html?search=1
PID120,"Xiaomi Redmi Note 12 Pro RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 108 MP + 08 MP + 02 MP Battery Type Li-Po 5000 mAh, non-removable","Rs. 95,000",5,Xiaomi,"BuildOSAndroid 13 OS UIMIU1 13 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsGray, Blue Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500) ProcessorCPUOcta-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver) ChipsetSnapdragon 732G GPUAdreno 618 DisplayTechnologyAMOLED Capacitive Touchscreen, Multitouch Size6.67 Inches Resolution1080 x 2400 Pixels (~395 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC (dedicated slot) CameraMainQuad Camera: 108 MP, (wide), PDAF + 8 MP + 2 MP + 2 MP, LED Flash FeaturesGeo-tagging, Phase detection, touch focus, HDR, Panorama, Video (4K@30fps, 1080p@30/60fps) Front16 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.1 with A2DP, LE GPSYes + GPS, GLONASS, GALILEO, BDS RadioFM Radio (Unspecified) USBUSB Type-C 2.0, OTG NFCYes InfraredYes DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A (CA) FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity Audio3.5mm Audio Jack, 24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, (market/region dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh

Build OS Android 13 OS  
UI MIU1 13  
Dimensions N/A  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Gray, Blue  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 40(2300), 41(2500)  
Processor CPU Octa-core (2x 2.3 GHz Kryo 470 Gold + 6 x 1.8 GHz Kryo 470 Silver)  
Chipset Snapdragon 732G  
GPU Adreno 618  
Display Technology AMOLED Capacitive Touchscreen, Multitouch  
VIEW MORE",https://www.daraz.pk/products/12-8-gb-256-gb-16-mp-5mp-08-mp-02-mp-li-po-108-mah-i429691384-s2046484227.html?search=1
PID121,Tecno Spark 10 Pro RAM 8 GB ROM 128 GB front Camera 32 MP Back Camera 50 MP Battery Type5000 mAh,"Rs. 39,499",0,Tecno,"General FeaturesRelease Date2023-08-22SIM SupportDual Sim, Dual Standby (Nano-SIM)Phone Dimensions164.6 x 76.2 x 8.4mmPhone Weight208 gOperating SystemAndroid13 + HiOS 12.6DisplayScreen Size6.78 InchesScreen Resolution1080 x 2460 PixelsScreen TypeFHD+HScreen ProtectionN/AMemoryInternal Memory128 GBRAM8 GBCard SlotmicroSD Card, (supports upto 256GB)PerformanceProcessor2.0 Ghz Octa CoreGPUMali-G52 MC2BatteryType5000 mAhCameraFront Camera32 MPFront Flash LightNoFront Video RecordingYesBack Flash LightYesBack Camera50 MP + QVGABack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCYesInstallment Plans
General Features
Release Date 2023-08-22
SIM Support Dual Sim, Dual Standby (Nano-SIM)
Phone Dimensions 164.6 x 76.2 x 8.4mm
Phone Weight 208 g
Operating System Android13 + HiOS 12.6
Display
Screen Size 6.78 Inches
Screen Resolution 1080 x 2460 Pixels
Screen Type FHD+H
Screen Protection N/A
Memory
Internal Memory 128 GB
RAM 8 GB
Card Slot microSD Card, (supports upto 256GB)
Performance
Processor 2.0 Ghz Octa Core
GPU Mali-G52 MC2
Battery
Type 5000 mAh
Camera
Front Camera 32 MP
Front Flash Light No
Front Video Recording Yes
Back Flash Light Yes
Back Camera 50 MP + QVGA
Back Video Recording Yes
Connectivity
VIEW MORE",https://www.daraz.pk/products/10-8-gb-128-gb-32-mp-50-mp-5000-mah-i430741643-s2054565790.html?search=1
PID122,"Infinix NOTE 12 - 8GB RAM 128GB ROM - Mediatek Helio G96 Processor - 50MP Triple Camera - 6.7"" FHD+ AMOLED Display","Rs. 58,660",5,Infinix,"Early Bird Offer starts 26th May at 8 PM
Early Bird Offer Orders will be with Free Gifts (Remax TWS 10i Earbuds & LED Temperature Water Bottle)
8GB RAM 128GB ROM
Mediatek Helio G96 Ultra Gaming Processor
6.7"" FHD+ True Color AMOLED Display
50MP Triple Ultra Night Camera
16MP Front Selfie Camera
7.9mm Ultra Sleek Design
33W Flash Fast Charge
5000 mAh Battery
Early Bird Offer starts 26th May at 8 PM
Early Bird Offer Orders will be with Free Gifts (Remax TWS 10i Earbuds & LED Temperature Water Bottle)
8GB RAM 128GB ROM
Mediatek Helio G96 Ultra Gaming Processor
6.7"" FHD+ True Color AMOLED Display
50MP Triple Ultra Night Camera
16MP Front Selfie Camera
7.9mm Ultra Sleek Design
33W Flash Fast Charge
5000 mAh Battery
VIEW MORE",https://www.daraz.pk/products/infinix-note-12-8gb-ram-128gb-rom-mediatek-helio-g96-processor-50mp-triple-camera-67-fhd-amoled-display-i312984260-s1660107667.html?search=1
PID123,"Vivo V 27e || 8GB + 256GB || 6.62"" AMOLED Display || Battery (Li-Po Non removable), 4600 mAh || Fast charging 66W wired","Rs. 102,999",0,Vivo,"BuildOSAndroid 13 OS UIFuntouch OS 13 Dimensions162.5 x 75.8 x 7.7 mm Weight185 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsGlory Black, Lavender Purple, Lively Green Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55) ChipsetMediatek MT8781 Helio G99 (6nm) GPUMali-G57 MC2 DisplayTechnologyAMOLED Capacitive Touchscreen, 16M Colors, Multitouch Size6.62 Inches Resolution1080 x 2400 Pixels (~398 PPI) Extra Features120Hz MemoryBuilt-in256GB Built-in, 8GB RAM CardmicroSDXC CameraMainTriple Camera: 64 MP, f/1.8, (wide), PDAF, OIS + 2 MP, f/2.4, (macro) + 2 MP, f/2.4, (depth) FeaturesPhase detection, touch focus, Geo-tagging, HDR, panorama, Video (4K@30/60fps, 1080p@30fps, gyro-EIS) Front32 MP, f/2.5, (wide), HDR, Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.2 with A2DP, LE, apt-X HD GPSYes + A-GPS support, & GLONASS, BDS, GALILEO, QZSS, NavIC RadioFM Radio USBUSB Type-C 2.0, OTG NFCYes DataGPRS, Edge, 3G HSPA, 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity Audio24-bit/192kHz audio, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC, eSE, IP54, dust + water resistant, Glass front, plastic frame, plastic back, Document viewer, Photo/video editor BatteryCapacity(Li-Po Non removable), 4600 mAh - Fast charging 66W wired, 1-50% in 19 min (advertised)
Build OS Android 13 OS  
UI Funtouch OS 13  
Dimensions 162.5 x 75.8 x 7.7 mm  
Weight 185 g  
SIM Hybrid Dual SIM, Dual Standby, (Nano-SIM)  
Colors Glory Black, Lavender Purple, Lively Green  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 28(700), 38(2600), 40(2300), 41(2500)  
Processor CPU Octa-core (2 x 2.2 GHz Cortex-A76 + 6 x 2.0 GHz Cortex-A55)  
Chipset Mediatek MT8781 Helio G99 (6nm)  
GPU Mali-G57 MC2  
Display Technology AMOLED Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.62 Inches  
Resolution 1080 x 2400 Pixels (~398 PPI)  
Extra Features 120Hz  
Memory Built-in 256GB Built-in, 8GB RAM  
Card microSDXC  
Camera Main Triple Camera: 64 MP, f/1.8, (wide), PDAF, OIS + 2 MP, f/2.4, (macro) + 2 MP, f/2.4, (depth)  
Features Phase detection, touch focus, Geo-tagging, HDR, panorama, Video (4K@30/60fps, 1080p@30fps, gyro-EIS)  
Front 32 MP, f/2.5, (wide), HDR, Video (1080p@30fps)  
Connectivity WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct  
Bluetooth v5.2 with A2DP, LE, apt-X HD  
VIEW MORE",https://www.daraz.pk/products/v-27e-8gb-256gb-662-mah-66w-i437208956-s2110289413.html?search=1
PID124,VIVO y33s 4/64 5000 mah battery 18w fast charging,"Rs. 28,999",0,Vivo,"• VIVO y33s with 3 cameras and 17 MP front camera.
• 4GB RAM, Octa-core processor for smooth performance.
• 6 inches AMOLED screen with Corning Gorilla Glass 6 protection.
• 5000 mAh battery with 18W fast charging.
• Plastic body with Nano sim slots.
• Headphone jack available.
• Video resolution of 1080p and pixel density of 400-500 PPI.
• Mobile phone built-in battery with 2 MP back camera.
• Brand: Vivo, Model: 2022.
The VIVO y33s is a mobile phone with a plastic body type and a 6-inch or larger AMOLED screen with Corning Gorilla Glass 6 protection. It has a high pixel density of 400-500 PPI and a resolution of 1080p, making it perfect for watching videos and playing games. The phone is powered by an Octa-core processor and has 4GB of RAM memory, ensuring smooth and efficient performance. It has a large 5000 mAh battery with 18W fast charging, providing long-lasting battery life. The phone has three cameras, including a 17 MP front camera and a 50 MP back camera. It has a Nano sim type and two sim slots. The phone also has a headphone jack and supports fast charging. Overall, the VIVO y33s is a great choice for those looking for a high-performance mobile phone with a large screen, long battery life, and excellent camera capabilities.
Specifications of VIVO y33s 4/64 5000 mah battery 18w fast charging
Brand Vivo SKU 433783349_PK-2081475183 Battery Capacity 5000 mAh & Above Protection Corning Gorilla Glass 6 PPI 400-500 PPI Screen Size (inches) 6 Inches & Above Sim Type Nano Camera Front (Megapixels) 17 MP RAM Memory 4GB Body Type Plastic Camera Back (Megapixels) 2 MP Year Not Specified Video Resolution 1080p Notchted Display No Fast Charging Yes Headphone Jack Yes Wireless Charging Number Of Cameras
VIEW MORE",https://www.daraz.pk/products/y33s-18-i433783349-s2081475183.html?search=1
PID125,"Realme C 30 || 4GB + 64 GB || 6.5"" IPS Display || 5000 mah Battery","Rs. 25,999",0,Realme,"Build & BodyColorsBamboo Green, Lake Blue, Denim BlackOSAndroid 11WeightN/ASIMDual sim, Dual Stand by (Nano SIM)DimensionsN/AUIRealme UI RNetwork2G,3G,4GLTE 4G, HSDPA, GSMDisplaySize6.5 inchesTouchscreenIPS LCD Capacitive Touchscreen, 16M Colors, MultitouchResolution720 x 1600 Pixels (~269 PPI)ProcessorCPUOcta CoreChip-setUnisoc T612GPUMali-G52 MC2MemoryRAM + Storage3/4 GB RAM, 32/64 GB Built-in memoryCardmicroSDXC (dedicated slot)CameraBack CameraTriple Camera: 13 MP + 2 MP + 2 MP with LED FlashFeaturesGeo-tagging, Phase detection, HDR, Panorama, VideoSelfie Camera5 MPMisc. FeaturesSensorsAccelerometer, Compass, ProximityAudio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/eAAC+/FLAC player, Speaker PhoneBrowserHTML5TorchYesExtraPhoto/video editor, Document viewerConnection TypeWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspotBluetoothv5.1 with A2DP, LEUSBmicroUSB 2.0, USB On-The-GoRadioFM RadioGPSYes + A-GPS support, & GLONASS, BDS, GALILEO, QZSS, NaVICNFCNoBatteryPower5000 mAh with fast charging support up to 10W
Build & Body
Colors Bamboo Green, Lake Blue, Denim Black
OS Android 11
Weight N/A
SIM Dual sim, Dual Stand by (Nano SIM)
Dimensions N/A
UI Realme UI R
Network
2G,3G,4G LTE 4G, HSDPA, GSM
Display
Size 6.5 inches
Touchscreen IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Resolution 720 x 1600 Pixels (~269 PPI)
Processor
CPU Octa Core
Chip-set Unisoc T612
GPU Mali-G52 MC2
Memory
RAM + Storage 3/4 GB RAM, 32/64 GB Built-in memory
Card microSDXC (dedicated slot)
Camera
Back Camera Triple Camera: 13 MP + 2 MP + 2 MP with LED Flash
Features Geo-tagging, Phase detection, HDR, Panorama, Video
Selfie Camera 5 MP
Misc. Features
Sensors Accelerometer, Compass, Proximity
VIEW MORE",https://www.daraz.pk/products/c-30-4-gb-64-gb-ips-wach-65-mah-i432710192-s2068120147.html?search=1
