Product ID,Product Name,Product Price,Product Rating,Product Brand,Product Specification,Product URL,Reviews,Questions,Total reviews
PID91,Tecno Spark Go 2023 || 4GB+3GB Ram 64GB Rom || 5000 mAh - Fast battery 10W wired,26499,4.8,Tecno,"Build OS Android 12 Go edition
UI Hios 12.0
Dimensions 163.9 x 75.5 x 8.9 mm
Weight N/A
SIM Dual Sim, Dual Standby (Nano-SIM)
Colors Endless Black, Nebula Purple, Uyuni Blue
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900
3G Band HSDPA 900 / 2100
4G Band LTE
Processor CPU 2.0 Ghz Quad Core Cortex-A53
Chipset Mediatek MT6761 Helio A22 (12 nm)
GPU PowerVR GE8320
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Size 6.6 Inches
Resolution 720 x 1600 Pixels (~267 PPI)
Memory Built-in 64GB Built-in, 4GB RAM (+3GB Extended RAM)
Card microSD Card, (supports up to 128GB)
Camera Main Dual 13 MP, f/1.9, (wide), AF + QVGA, Dual LED Flash
Features Phase detection, Geo-tagging, Panorama, HDR, Video (1080p@30fps)
Front 5 MP, LED Flash
Connectivity WLAN Wi-Fi 802.11 b/g/n
Bluetooth v5.0 with A2DP, LE
GPS Yes + A-GPS support
Radio FM Radio
USB USB Type-C 2.0, OTG
NFC No
Data GPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps)
Features Sensors Accelerometer, Fingerprint (rear mounted), Proximity
Audio 3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/FLAC/eAAC+ player, Speaker Phone
Browser HTML5
Messaging SMS(threaded view), MMS, Email, Push Mail, IM
Games Built-in + Downloadable
Torch Yes
Extra Document viewer, Photo/video editor
Battery Capacity (Li-Po Non removable), 5000 mAh
- Fast battery 10W wired
Build OS Android 12 Go edition
UI Hios 12.0
Dimensions 163.9 x 75.5 x 8.9 mm
Weight N/A
SIM Dual Sim, Dual Standby (Nano-SIM)
Colors Endless Black, Nebula Purple, Uyuni Blue
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900
3G Band HSDPA 900 / 2100
4G Band LTE
Processor CPU 2.0 Ghz Quad Core Cortex-A53
Chipset Mediatek MT6761 Helio A22 (12 nm)
GPU PowerVR GE8320
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Size 6.6 Inches
Resolution 720 x 1600 Pixels (~267 PPI)
Memory Built-in 64GB Built-in, 4GB RAM (+3GB Extended RAM)
Card microSD Card, (supports up to 128GB)
Camera Main Dual 13 MP, f/1.9, (wide), AF + QVGA, Dual LED Flash
Features Phase detection, Geo-tagging, Panorama, HDR, Video (1080p@30fps)
Front 5 MP, LED Flash
Connectivity WLAN Wi-Fi 802.11 b/g/n
Bluetooth v5.0 with A2DP, LE
GPS Yes + A-GPS support
Radio FM Radio
USB USB Type-C 2.0, OTG
NFC No
Data GPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps)
Features Sensors Accelerometer, Fingerprint (rear mounted), Proximity
Audio 3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/FLAC/eAAC+ player, Speaker Phone
Browser HTML5
Messaging SMS(threaded view), MMS, Email, Push Mail, IM
Games Built-in + Downloadable
Torch Yes
Extra Document viewer, Photo/video editor
Battery Capacity (Li-Po Non removable), 5000 mAh
- Fast battery 10W wired
VIEW MORE",https://www.daraz.pk/products/2023-4gb-3gb-64gb-20-mah-10-i425747957-s2018944287.html?search=1,"Raz M.
1 week ago
...
Mashallah 11.11 Sale Received safe packed PTA approved Dilivered in time response excellent Great Quality Satisfied original item received thanks seller and Daraz 👍👍😁😊
Storage Capacity:64GB, Color Family:Copper
Muhammad Y.
2 weeks ago
...
Quality is good. Original product. Non activated
Storage Capacity:64GB, Color Family:White
AC R.
2 weeks ago
...
# 11.11 brand new. pin packed. good quality. got in 20000/- only. made in Pakistan. Seller Recommended.
Storage Capacity:64GB, Color Family:Copper
2
1
2
3
4
•••
15",37,43
PID92,"Samsung Galaxy A54 RAM 8 GB ROM 256 GB Front Camera 32 MP Back Camera 12 MP + 50 MP + 5MP Battery Type Li-Po 5000 mAh, non-removable",145000,0.0,Samsung,"BuildOSAndroid 13 OS UIOneUI 5.1 Dimensions158.2 x 76.7 x 8.2 mm Weight202 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsLime, Graphite, Violet, White Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1700(AWS) / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500) 5G BandSA/NSA/Sub6/mmWave ProcessorCPUOcta-core (4 x 2.4 GHz Cortex-A78 + 4 x 2.0 GHz Cortex-A55) ChipsetExynos 1380 (5 nm) GPUMali-G68 MP5 DisplayTechnologySuper AMOLED Capacitive Touchscreen, Multitouch Size6.4 Inches Resolution1080 x 2340 Pixels (~403 PPI) Extra Features120Hz, 1000 nits (HBM) MemoryBuilt-in256 GB Built-in, 8 GB RAM CardmicroSDXC (uses shared SIM slot) CameraMainQuad Camera: 50 MP, f/1.8, (wide), PDAF, OIS + 12 MP, f/2.2, (ultrawide) + 5 MP, f/2.4, (macro), LED Flash Featurespanorama, HDR, Video (4K@30fps, 1080p@30/60fps, 720p@480fps) Front32 MP, f/2.2, 26mm (wide), 1/2.8"", Video (4K@30fps, 1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct Bluetoothv5.3 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS, GALILEO, BDS USBUSB Type-C 2.0, OTG NFCYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A, 5G capable FeaturesSensorsAccelerometer, Compass, Fingerprint (under display, optical), Gyro, Proximity, Virtual proximity sensing AudioSpeaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraNFC Yes (market/region dependent), IP67 dust/water resistant (up to 1m for 30 mins), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh
Build OS Android 13 OS  
UI OneUI 5.1  
Dimensions 158.2 x 76.7 x 8.2 mm  
Weight 202 g  
SIM Hybrid Dual SIM, Dual Standby, (Nano-SIM)  
Colors Lime, Graphite, Violet, White  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1700(AWS) / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 20(800), 38(2600), 40(2300), 41(2500)  
5G Band SA/NSA/Sub6/mmWave  
Processor CPU Octa-core (4 x 2.4 GHz Cortex-A78 + 4 x 2.0 GHz Cortex-A55)  
Chipset Exynos 1380 (5 nm)  
VIEW MORE",https://www.daraz.pk/products/a54-8-gb-256-gb-32-mp-12-mp-50-mp-5mp-li-po-5000-mah-i432033175-s2061203279.html?search=1,"Asb
2 weeks ago
...
awesome condition...very light and tiny scratch....91 percent battery...
Color Family:Black
1
1",0,1
PID93,Daraz Like New Phones - Used Apple iPhone 11 Pro 64 GB Midnight Green - PTA Approved,184999,0.0,Apple,"Brand: Apple
Model: iPhone 11 Pro
Battery Health - 80+
PTA Approved
Storage: 64 GB
Screen: 6.5-in.
Super Retina HD
Camera: 12MP Zoom 10x
Video camera: 4K Zoom 6x
Processor: A13 Bionic chip
Memory: 4GB
Battery: Lithium-ion 3046 mAh
Genuine OEM components
Certified 6 Months Daraz Warranty.
Daraz Warranty Center Location: Karachi & Lahore.
Warranty will be claimed on order number/invoice.
The phone will be dispatched in Daraz's Like New packaging.
Phone will be slightly used, ensuring its authenticity with a genuine A-grade kit.
The original box, charging cable and charging dock will not be included.
All Daraz Like New Phones are thoroughly checked by experts to ensure your product is original, has all genuine parts and is in A+ condition.
60+ Quality Check Points – International Standard Grading software, quality check report will also be sent.
Fully functional Factory Unlocked
VIEW MORE",https://www.daraz.pk/products/daraz-like-new-phones-used-apple-iphone-11-pro-64-gb-midnight-green-pta-approved-i434302398-s2082861762.html?search=1,This product has no reviews.,0,1
PID94,"Sparx Neo 5 Pro || 6.5"" Display|| 2GB +32GB || 5000mAh Battery || 13MP || PTA Approved || 1 Year Warranty",19500,5.0,Sparx,"Sparx wants to launch new Neo 5 series of smartphones in local markets.
Essentially, Sparx is a new brand of smartphones that is anticipated to be launched within the next few months.
As part of its strategy to capture market share against its competitors, the company will launch budget smartphones.
The Neo 5 series of smartphones will be equipped with the latest features and technology but at an affordable price.
This will help the company to attract more customers and gain a foothold in the market.
Sparx's Neo 5 will have a larger 6.517 Inches IPS LCD Capacitive Touchscreen display with the protective coating of Corning Gorilla Glass and an HD resolution of 720 x 1600 pixels.
A powerful Power VR GE8322 GPU will be installed in the Sparx Neo's 5 in order to allow the graphics to load at high resolutions without any errors.
The brand new Neo 5's the well-known UniSoC SC9832E chipset with the support of a 1.3 GHz Quad Core CPU.
Besides the 2GB of RAM, the Sparx 5 will also have 32GB of internal storage, furthermore, there will also be a dedicated slot for expanding the memory on this new Sparx 5.
A triple camera is included in the phone. The main one is a 13 MP sensor, while the other two are 0.08 MP + 0.08 MP macro and microsensors.
At the front, the Sparx Neo 5's a single 5 MP selfie camera with a brighter LED flash to improve photography, especially in low light.
This smartphone is packed with a massive battery of 5000 mAh that will allow the users to use the phone all the day on just a single charge.
Sparx Neo 5 detailed specifications
Build OS Android 12 Go edition  
Dimensions 168. x 77.7 x 9.2mm  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Black , Silver  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE  
Processor CPU 1.3 Ghz Quad Core  
Chipset UniSoC SC9832E  
GPU Power VR GE8322  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.517 Inches  
Resolution 720 x 1600 Pixels (~269 PPI)  
Protection Corning Gorilla Glass  
Memory Built-in 32GB Built-in, 2GB RAM  
Card microSD Card, (supports up to 128GB)  
VIEW MORE",https://www.daraz.pk/products/sparx-neo-5-pro-65-display-2gb-32gb-5000mah-battery-13mp-pta-approved-1-year-warranty-i437917538-s2118964902.html?search=1,"Qasim I.
5 days ago
...
its PTA approved device..
Storage Capacity:64GB, Color Family:Multicolor
8
Raheel A.
2 weeks ago
...
Very Nice Mobile Thanks
اسٹوریج کی صلاحیت:64GB, رنگ:متعدد رنگ
33
1
1
2",76,4
PID95,"SPARX S3 2GB RAM 16GB ROM || 5.5"" DISPLAY || 2700 mAh BATTERY || DUAL CAMERA || ONE YEAR BRAND WARRANTY || PTA APPROVED",12699,4.0,SPARX,"Smartphone brand Sparx has launched S3 smartphones in local markets recently.
This is a budget smartphone that offers a package of all the latest features that you could possibly want.
Sparx has made the S3 affordable for everyone by utilizing the latest hardware and software technologies.
This has allowed them to make a quality handset at a budget-friendly price, allowing customers to get the most out of their money.
First and foremost, the massive 5.45 Inches IPS LCD Capacitive Touchscreen display of the Sparx's S3 gives it a very premium look from an aesthetic perspective.
In fact, it's an HD display that is capable of displaying 720x1600 pixels very clearly.
After that, this brand new Sparx S3's Dual Cameras with 5 MP and 0.3 MP as well as a brighter LED flash for better light quality.
It will be equipped with a single 2MP selfie camera on the front that will be able to take beautiful portraits.
Aside from that, this S3 is powered by the well-known Unisoc SC9832E chipset with the addition of a 1.4Ghz Quad Core CPU for smooth and error-free operation without any lags or lag errors.
A big 2700mAh battery is featured on this S3 phone which ensures that it will easily last the whole day when recharged once. Also, there are no confirmed details about the Sparx S3 that will be released in the near future.
We will be updating you as soon as we have more information.
Sparx S3 detailed specifications
Build OS Android 12 Go edition  
Dimensions 150.8 x 72 x 10.5mm  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Various  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 2100  
4G Band LTE  
Processor CPU 1.4Ghz Quad Core  
Chipset Unisoc SC9832E  
GPU PowerVR GE8322  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 5.5 Inches  
Resolution 720 x 1600 Pixels (~322 PPI)  
Memory Built-in 16GB Built-in, 2GB RAM  
Card microSD Card, (supports up to 128GB)  
Camera Main Dual 5 MP + 0.3 MP, LED Flash  
Features Ge-tagging, Phase detection, Panorama, HDR, Video  
Front 2 MP  
Connectivity WLAN Wi-Fi 802.11 b/g/n, hotspot  
VIEW MORE",https://www.daraz.pk/products/sparx-s3-2gb-ram-16gb-rom-55-display-2700-mah-battery-dual-camera-one-year-brand-warranty-pta-approved-i410701911-s1965842841.html?search=1,"I***.
2 weeks ago
...
97% battery, scratch less, excellent condition, just like new.
Color Family:Red
1
1",0,1
PID96,Tecno Spark 10 Pro 8GB Ram 128GB Memory,35989,5.0,Tecno,"Tecno Spark 10 Pro detailed specificationsBuildOSAndroid 13 OS UIHIOS 12.6 Dimensions164.6 x 76.2 x 8.4mm Weight208 g SIMDual Sim, Dual Standby (Nano-SIM) ColorsStarry Black, Pearl White, Lunar eclipseFrequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 2100 4G BandLTE ProcessorCPUOcta-core (2 x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek Helio G88 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.8 Inches Resolution1080 x 2460 Pixels (~395 PPI) Extra Features90Hz MemoryBuilt-in128GB Built-in, 8GB RAM (+8GB of Virtual RAM ) CardmicroSD Card, (supports upto 256GB) CameraMainDual Camera: 50 MP, f/1.6, (wide), PDAF + 0.08 MP, (depth), LED Flash FeaturesDigital Zoom, Auto Flash, Face detection, Touch to focus, Video (1440p@30fps, 1080p@30fps) Front32 MP ConnectivityWLANWi-Fi 802.11 b/g/n Bluetoothv5.3 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps), 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint (side mounted), Proximity Audio3.5mm Audio Jack, MP4/H.264 player, MP3/WAV/FLAC/eAAC+ player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, Plastic frame, Plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 18W
VIEW MORE",https://www.daraz.pk/products/10-8gb-128gb-i433100352-s2101365521.html?search=1,"ANAM Z.
3 weeks ago
...
Very bad product.. Bettry health is very bad within 2 days bettry health 80 sy 75 ai.. faulty iphone hy...
Color Family:Space Grey
10
1",0,1
PID97,"Vivo V27e , 8GB RAM , 256GB ROM , Back Camera 64 MP , Fingersensor , 4600 mAh Battery",99999,5.0,Vivo,"General Features
SIM SupportHybrid Dual SIM (Nano-SIM, dual stand-by)Phone Dimensions162.5 x 75.8 x 7.7 mmPhone Weight185 g (6.53 oz)Operating SystemAndroid 13, Funtouch 13DisplayScreen Size6.62 inchesScreen Resolution1080 x 2400 pixelsScreen TypeAMOLED, 120HzScreen ProtectionN/AMemoryInternal Memory256 GBRAM8 GBCard SlotmicroSDXC (uses shared SIM slot)PerformanceProcessorMediatek MT8781 Helio G99 (6nm)GPUMali-G57 MC2
Battery
Type Li-Po 4600 mAh, non-removable
Camera
Front Camera 32 MP
Front Flash Light No
Front Video Recording 1080p@30fps
Back Flash Light Yes
Back Camera 64 MP + 2 MP + 2 MP
Back Video Recording 4K@30/60fps, 1080p@30fps, gyro-EIS
Connectivity
Bluetooth Yes
3G Yes
4G/LTE Yes
5G No
Radio N/A
WiFi Yes
6.62 inchesDisplay
VIEW MORE",https://www.daraz.pk/products/v27e-8gb-256gb-64-mp-4600-mah-i432509388-s2064803342.html?search=1,"Ali H.
2 weeks ago
...
Mobile phone kamal ka. tha bilkul ok piece tha.
Storage Capacity:64GB, Color Family:Black
10
farhat B.
2 hours ago
...
Baki Mobil tu thk ha but battery timing thori fast ha baki best ha thanks draz seller
Storage Capacity:64GB, Color Family:Multicolor
Hamza K.
2 weeks ago
...
bhot hi acha ha atna price ma acha hi atya ha
Storage Capacity:64GB, Color Family:Multicolor
2
1
2
3",35,7
PID98,Tecno Spark 10 4GB+4GB Ram 128GB Rom 6.6 Inches IPS Display 90Hz 5000 mAh- Fast battery 18W wired,32999,5.0,Tecno,"General FeaturesRelease Date2023-08-01SIM SupportDual SIM supportPhone Dimensions163.89 x 75.39 x 8.40 mmPhone WeightnullOperating SystemAndroid 13 OSDisplayScreen Size6.6 InchesScreen Resolution720 x 1612 PixelsScreen TypeIPS LCD Capacitive Touchscreen, 16M Colors, MultitouchScreen ProtectionnullMemoryInternal Memory128 GBRAM4 GBCard SlotmicroSD Card, (supports up to 256GB)PerformanceProcessor2.05 Ghz Octa CoreGPUPowerVR GE8320BatteryType5000 mAhCameraFront Camera8 MPFront Flash LightYesFront Video RecordingYesBack Flash LightYesBack Camera50 MP + AIBack Video RecordingYesConnectivityBluetoothYes3GYes4G/LTEYes5GNoRadioYesWiFiYesNFCNo
General Features
Release Date 2023-08-01
SIM Support Dual SIM support
Phone Dimensions 163.89 x 75.39 x 8.40 mm
Phone Weight null
Operating System Android 13 OS
Display
Screen Size 6.6 Inches
Screen Resolution 720 x 1612 Pixels
Screen Type IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch
Screen Protection null
Memory
Internal Memory 128 GB
RAM 4 GB
Card Slot microSD Card, (supports up to 256GB)
Performance
Processor 2.05 Ghz Octa Core
GPU PowerVR GE8320
Battery
Type 5000 mAh
Camera
Front Camera 8 MP
Front Flash Light Yes
Front Video Recording Yes
Back Flash Light Yes
Back Camera 50 MP + AI
Back Video Recording Yes
Connectivity
VIEW MORE",https://www.daraz.pk/products/10-4gb-4gb-128gb-66-ips-90hz-5000-mah-18-i436407693-s2095462410.html?search=1,"3***0
2 weeks ago
...
Deliver in 3 days No warrenty card No handfrees in box Only charger and low quality backcover in box Light weight Pakistan make set sparx Not Techno Spark Neo X But har cheez kam kar rahi hai design Acha hai Color Jo mangwaya wohi aya
Storage Capacity:64GB, Color Family:Maroon
10
3***1
3 weeks ago
...
Bht acha mobile he .Thank you.EXCELLENT Service.Delivered on time.
Storage Capacity:64GB, Color Family:Blue
17
Muhammad M.
3 weeks ago
...
so reasonable so beautiful just like a woo ❤️😊😂 thanks daraz and thnks seller 👍
Storage Capacity:64GB, Color Family:Maroon
8
1
2
3
4
5
6
7",69,19
PID101,"Hot 30 Play , 4+4GB Ram 64GB Rom , 6.8 Inches IPS Display , 6000 mAh - Fast charging 18W",30999,4.8,Hot,"BuildOSAndroid 13 OS UIXOS 12.6 DimensionsN/A WeightN/A SIMDual Sim, Dual Standby (Nano-SIM) ColorsPurple, Phantom White, Blade Black Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500) ProcessorCPUOcta Core ChipsetMediaTek Helio G37 GPUPowerVR GE8320 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.8 Inches Resolution1080 x 2408 Pixels (~387 PPI) Extra Features90Hz, 500 nits (typ) MemoryBuilt-in64GB Built-in, 4GB RAM CardmicroSDXC (dedicated slot) CameraMainDual Camera: 16 MP + AI lens, LED Flash Featuresautofocus, Continuous shooting, Digital zoom, Face detection, HDR, Panorama, Video Front8 MP ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support RadioFM Radio USBUSB Type-C 2.0, OTG NFCNo DataGPRS, Edge, 3G (HSPA 42.2/5.76 Mbps, 4G (LTE Cat4 150/50 Mbps) FeaturesSensorsAccelerometer, Compass, Fingerprint, Proximity Audio3.5mm Audio Jack, MP3/WAV/eAAC+/FlAC player, DivX/Xvid/MP4/H.265 player, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM GamesBuilt-in + Downloadable TorchYes ExtraGlass front, plastic frame, plastic back, Photo/video editor, Document viewer BatteryCapacity(Li-ion Non removable), 6000 mAh - Fast charging 10W

Build OS Android 13 OS  
UI XOS 12.6  
Dimensions N/A  
Weight N/A  
SIM Dual Sim, Dual Standby (Nano-SIM)  
Colors Purple, Phantom White, Blade Black  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 8(900), 38(2600), 40(2300), 41(2500)  
Processor CPU Octa Core  
Chipset MediaTek Helio G37  
GPU PowerVR GE8320  
Display Technology IPS LCD Capacitive Touchscreen, 16M Colors, Multitouch  
Size 6.8 Inches  
VIEW MORE",https://www.daraz.pk/products/30-8gb-64gb-68-ips-100-mah-18-i427625039-s2031746541.html?search=1,"3***6
3 weeks ago
...
waqt se pehly Dilevry hogai. mob b new he. jazakallah dear
Storage Capacity:256GB, Color Family:Blue
3
1",22,2
PID102,Xiaomi Redmi 12 RAM 4 GB ROM 128 GB Front Camera 8 MP Back Camera 50 MP + 8 MP + 2 MP Battery Type 5000 mAh,37999,5.0,Xiaomi,"BuildOSAndroid 13 OS UIMIUI 14 Dimensions168.6 x 76.3 x 8.2 mm Weight198 g SIMHybrid Dual SIM, Dual Standby, (Nano-SIM) ColorsMidnight Black, Sky Blue, Polar Silver Frequency2G BandSIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900 3G BandHSDPA 850 / 900 / 1900 / 2100 4G BandLTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500) ProcessorCPUOcta-core (2x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55) ChipsetMediatek Helio G88 (12nm) GPUMali-G52 MC2 DisplayTechnologyIPS LCD Capacitive Touchscreen, 16M Colors, Multitouch Size6.79 Inches Resolution1080 x 2460 Pixels (~396 PPI) ProtectionCorning Gorilla Glass Extra Features90Hz, 550 nits (peak) MemoryBuilt-in128 GB Built-in 4 GB RAM CardmicroSDXC (uses shared SIM slot) CameraMainTriple Camera: 50 MP, f/1.8, (wide), PDAF + 8 MP, f/2.2, (ultrawide) + 2 MP, f/2.4, (depth), LED Flash FeaturesPhase detection, geo-tagging, touch focus, face detection, HDR, panorama, Video (1080p@30fps) Front8 MP, f/2.1, (wide), Video (1080p@30fps) ConnectivityWLANWi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct Bluetoothv5.0 with A2DP, LE GPSYes + A-GPS support & Glonass, BDS RadioFM Radio USBUSB Type-C 2.0, USB On-The-Go NFCYes InfraredYes DataGPRS, EDGE, 3G (HSPA 42.2/5.76 Mbps), 4G LTE-A FeaturesSensorsAccelerometer, Compass, Fingerprint (side-mounted) Audio3.5mm Audio Jack, Speaker Phone BrowserHTML5 MessagingSMS(threaded view), MMS, Email, Push Mail, IM Gamesbuilt-in + downloadable TorchYes ExtraGlass front, plastic frame, glass back, IP53, dust and splash resistant, NFC (market dependent), Photo/video editor, Document viewer BatteryCapacity(Li-Po Non removable), 5000 mAh - Fast charging 18W wired, PD

Build OS Android 13 OS  
UI MIUI 14  
Dimensions 168.6 x 76.3 x 8.2 mm  
Weight 198 g  
SIM Hybrid Dual SIM, Dual Standby, (Nano-SIM)  
Colors Midnight Black, Sky Blue, Polar Silver  
Frequency 2G Band SIM1: GSM 850 / 900 / 1800 / 1900
SIM2: GSM 850 / 900 / 1800 / 1900  
3G Band HSDPA 850 / 900 / 1900 / 2100  
4G Band LTE band 1(2100), 3(1800), 5(850), 7(2600), 8(900), 38(2600), 39(1900), 40(2300), 41(2500)  
Processor CPU Octa-core (2x 2.0 GHz Cortex-A75 + 6 x 1.8 GHz Cortex-A55)  
VIEW MORE",https://www.daraz.pk/products/12-6-gb-128-gb-8-mp-50-mp-8-mp-2-mp-2-mah-i432579373-s2065211059.html?search=1,"3***9
3 months ago
...
honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again
Seller Response
3 months ago
thank you so much for your precious order review and rating us keep shopping on daraz ❤️
Storage Capacity:128GB, Color Family:Green
15
2
reeb
1 day ago
...
Original product, good service and quick delivery.
Seller Response
1 day ago
thank you so much for your precious order review and rating us keep shopping on daraz ❤️
Storage Capacity:128GB, Color Family:Black
1
Ahmed
2 weeks ago
...
Seller is very Good person.It delivered in just 22hours and Phone is very good 👍 Same as shown and Very Affordable phone .Very Recommended
Seller Response
2 weeks ago
thank you so much for your precious order review and rating us keep shopping on daraz ❤️
Storage Capacity:128GB, Color Family:Black
6
1
2
3
4
•••
16",49,47
